,time,posX,posY,orientation,mac,signal,rawTime,angle,posXY,medSignal,avgSignal,num,sdSignal,iqrSignal,Power,lnPower,avgPower,logAvgPwr,macX,macY,Dist,1/dist,1/dist2,3,00:0f:a3:39:e1:c0,135,-52,,,10
533852,02/11/2006 11:56,11,8,180.3,00:14:bf:b1:97:8d,-46,1.13968E+12,180,08-Nov,-44,-45.6,90,3.750056179,1,2.51189E-05,-10.59189143,2.75423E-05,-10.49978802,33.5,9.3,22.53752427,0.044370446,0.001968736,,0,0,,,,
533853,02/11/2006 11:56,11,8,180.3,00:14:bf:b1:97:81,-56,1.13968E+12,180,08-Nov,-60,-59.52083333,96,2.352956334,3,2.51189E-06,-12.89447652,1.11665E-06,-13.70517836,33.5,2.8,23.09307255,0.043303029,0.001875152,,0,0,,,,
533854,02/11/2006 11:56,11,8,180.3,00:0f:a3:39:e1:c0,-52,1.13968E+12,180,08-Nov,-51,-52.12727273,110,3.589252793,4,6.30957E-06,-11.97344248,6.12735E-06,-12.00274811,7.5,6.3,3.891015292,0.257002331,0.066050198,,1,0,,,,
533855,02/11/2006 11:56,11,8,180.3,00:14:bf:3b:c7:c6,-59,1.13968E+12,180,08-Nov,-55,-54.81553398,103,3.034919558,4,1.25893E-06,-13.58525205,3.29949E-06,-12.62174314,12.8,-2.8,10.94897255,0.091332771,0.008341675,,0,0,,,,
533856,02/11/2006 11:56,11,8,180.3,00:14:bf:b1:97:8a,-63,1.13968E+12,180,08-Nov,-59,-59.1025641,117,1.583234442,2,5.01187E-07,-14.50628609,1.22954E-06,-13.60886831,2.5,-0.8,12.23478647,0.08173416,0.006680473,,0,0,,,,
533857,02/11/2006 11:56,11,8,180.3,00:14:bf:b1:97:90,-73,1.13968E+12,180,08-Nov,-70,-69.75268817,93,2.263394498,2,5.01187E-08,-16.80887118,1.0586E-07,-16.06115,1,14,11.66190379,0.085749293,0.007352941,,0,0,,,,
534815,02/11/2006 11:58,11,8,225.9,00:0f:a3:39:e1:c0,-48,1.13968E+12,225,08-Nov,-49,-48.95454545,110,1.397155456,2,1.58489E-05,-11.05240845,1.27217E-05,-11.27220066,7.5,6.3,3.891015292,0.257002331,0.066050198,,1,0,,,,
534816,02/11/2006 11:58,11,8,225.9,00:14:bf:b1:97:8d,-56,1.13968E+12,225,08-Nov,-49.5,-52.37755102,98,4.819452221,9.75,2.51189E-06,-12.89447652,5.78422E-06,-12.06037682,33.5,9.3,22.53752427,0.044370446,0.001968736,,0,0,,,,
534818,02/11/2006 11:58,11,8,225.9,00:14:bf:b1:97:8a,-68,1.13968E+12,225,08-Nov,-63,-63.39805825,103,1.880445326,2,1.58489E-07,-15.65757863,4.57293E-07,-14.59794239,2.5,-0.8,12.23478647,0.08173416,0.006680473,,0,0,,,,
534819,02/11/2006 11:58,11,8,225.9,00:14:bf:b1:97:81,-60,1.13968E+12,225,08-Nov,-61,-62.53191489,94,3.336671858,5,0.000001,-13.81551056,5.58224E-07,-14.39850551,33.5,2.8,23.09307255,0.043303029,0.001875152,,0,0,,,,
534820,02/11/2006 11:58,11,8,225.9,00:14:bf:b1:97:90,-77,1.13968E+12,225,08-Nov,-75.5,-75.09756098,82,2.094140892,2,1.99526E-08,-17.72990522,3.09203E-08,-17.29185244,1,14,11.66190379,0.085749293,0.007352941,,0,0,,,,
534824,02/11/2006 11:58,11,8,225.9,00:14:bf:3b:c7:c6,-47,1.13968E+12,225,08-Nov,-46,-46.26436782,87,1.289129597,2,1.99526E-05,-10.82214994,2.36354E-05,-10.65276437,12.8,-2.8,10.94897255,0.091332771,0.008341675,,0,0,,,,
535685,02/11/2006 12:00,11,8,270.4,00:14:bf:b1:97:8d,-46,1.13968E+12,270,08-Nov,-46,-47.82,100,3.921914601,1,2.51189E-05,-10.59189143,1.65196E-05,-11.01096191,33.5,9.3,22.53752427,0.044370446,0.001968736,,0,0,,,,
535686,02/11/2006 12:00,11,8,270.4,00:14:bf:3b:c7:c6,-45,1.13968E+12,270,08-Nov,-51,-50.36666667,90,1.692348943,2.75,3.16228E-05,-10.36163292,9.19038E-06,-11.59735359,12.8,-2.8,10.94897255,0.091332771,0.008341675,,0,0,,,,
535687,02/11/2006 12:00,11,8,270.4,00:0f:a3:39:e1:c0,-46,1.13968E+12,270,08-Nov,-49,-48.27027027,111,2.518823484,4,2.51189E-05,-10.59189143,1.48927E-05,-11.11464048,7.5,6.3,3.891015292,0.257002331,0.066050198,,1,0,,,,
535688,02/11/2006 12:00,11,8,270.4,00:14:bf:b1:97:81,-57,1.13968E+12,270,08-Nov,-58,-58.53846154,91,1.447662425,2,1.99526E-06,-13.12473503,1.40008E-06,-13.47897889,33.5,2.8,23.09307255,0.043303029,0.001875152,,0,0,,,,
535689,02/11/2006 12:00,11,8,270.4,00:14:bf:b1:97:8a,-57,1.13968E+12,270,08-Nov,-56,-56.57843137,102,2.204568948,1,1.99526E-06,-13.12473503,2.19865E-06,-13.02766527,2.5,-0.8,12.23478647,0.08173416,0.006680473,,0,0,,,,
535691,02/11/2006 12:00,11,8,270.4,00:14:bf:b1:97:90,-70,1.13968E+12,270,08-Nov,-70,-70.5212766,94,2.019947425,2,0.0000001,-16.11809565,8.86895E-08,-16.23812402,1,14,11.66190379,0.085749293,0.007352941,,0,0,,,,
536551,02/11/2006 12:01,11,8,315.8,00:14:bf:b1:97:8d,-50,1.13968E+12,315,08-Nov,-53,-52.89130435,92,3.543936229,5,0.00001,-11.51292546,5.13889E-06,-12.17867289,33.5,9.3,22.53752427,0.044370446,0.001968736,,0,0,,,,
536552,02/11/2006 12:01,11,8,315.8,00:0f:a3:39:e1:c0,-43,1.13968E+12,315,08-Nov,-44,-46.86363636,110,4.987097615,9,5.01187E-05,-9.9011159,2.05891E-05,-10.79075105,7.5,6.3,3.891015292,0.257002331,0.066050198,,1,0,,,,
536553,02/11/2006 12:01,11,8,315.8,00:14:bf:b1:97:81,-62,1.13968E+12,315,08-Nov,-62,-62.81176471,85,1.755902411,1,6.30957E-07,-14.27602758,5.23388E-07,-14.46294331,33.5,2.8,23.09307255,0.043303029,0.001875152,,0,0,,,,
536554,02/11/2006 12:01,11,8,315.8,00:14:bf:b1:97:8a,-61,1.13968E+12,315,08-Nov,-58,-59.23148148,108,2.688175845,4.25,7.94328E-07,-14.04576907,1.19358E-06,-13.63855263,2.5,-0.8,12.23478647,0.08173416,0.006680473,,0,0,,,,
536556,02/11/2006 12:01,11,8,315.8,00:14:bf:b1:97:90,-69,1.13968E+12,315,08-Nov,-71,-72.28888889,90,3.319145837,4.75,1.25893E-07,-15.88783714,5.90352E-08,-16.64513179,1,14,11.66190379,0.085749293,0.007352941,,0,0,,,,
536573,02/11/2006 12:01,11,8,315.8,00:14:bf:3b:c7:c6,-46,1.13968E+12,315,08-Nov,-46,-45.74725275,91,1.261334448,2,2.51189E-05,-10.59189143,2.66241E-05,-10.53369422,12.8,-2.8,10.94897255,0.091332771,0.008341675,,0,0,,,,
537421,02/11/2006 12:08,12,8,0,00:14:bf:3b:c7:c6,-52,1.13968E+12,0,08-Dec,-46,-48.15,100,3.777592093,6.25,6.30957E-06,-11.97344248,1.53109E-05,-11.08694722,12.8,-2.8,10.8295891,0.092339607,0.008526603,,0,0,,,,
537422,02/11/2006 12:08,12,8,0,00:0f:a3:39:e1:c0,-49,1.13968E+12,0,08-Dec,-50.5,-49.84545455,110,3.357003807,7,1.25893E-05,-11.28266696,1.03623E-05,-11.47734006,7.5,6.3,4.810405388,0.207882687,0.043215212,,1,0,,,,
537424,02/11/2006 12:08,12,8,0,00:14:bf:b1:97:81,-65,1.13968E+12,0,08-Dec,-65,-62.17391304,92,5.788599435,11,3.16228E-07,-14.9668031,6.0619E-07,-14.31607253,33.5,2.8,22.11990054,0.04520816,0.002043778,,0,0,,,,
537425,02/11/2006 12:08,12,8,0,00:14:bf:b1:97:90,-73,1.13968E+12,0,08-Dec,-70,-70.8021978,91,2.856648309,1,5.01187E-08,-16.80887118,8.31343E-08,-16.30280852,1,14,12.52996409,0.079808688,0.006369427,,0,0,,,,
537426,02/11/2006 12:08,12,8,0,00:14:bf:b1:97:8d,-54,1.13968E+12,0,08-Dec,-58,-57.34883721,86,2.232210415,3,3.98107E-06,-12.4339595,1.84126E-06,-13.20505777,33.5,9.3,21.53926647,0.046426836,0.002155451,,0,0,,,,
537433,02/11/2006 12:08,12,8,0,00:14:bf:b1:97:8a,-62,1.13968E+12,0,08-Dec,-52,-53.75961538,104,3.954830381,8,6.30957E-07,-14.27602758,4.20764E-06,-12.3786089,2.5,-0.8,12.94951737,0.077222955,0.005963385,,0,0,,,,
538293,02/11/2006 12:09,12,8,45.3,00:14:bf:b1:97:8a,-49,1.13968E+12,45,08-Dec,-52,-53.3125,96,2.389946047,3.25,1.25893E-05,-11.28266696,4.66391E-06,-12.27565678,2.5,-0.8,12.94951737,0.077222955,0.005963385,,0,0,,,,
538294,02/11/2006 12:09,12,8,45.3,00:14:bf:b1:97:8d,-51,1.13968E+12,45,08-Dec,-49,-48.84,100,1.002219759,2,7.94328E-06,-11.74318397,1.30617E-05,-11.24582559,33.5,9.3,21.53926647,0.046426836,0.002155451,,0,0,,,,
538295,02/11/2006 12:09,12,8,45.3,00:0f:a3:39:e1:c0,-44,1.13968E+12,45,08-Dec,-47,-46.58181818,110,1.280637873,2.75,3.98107E-05,-10.13137441,2.19694E-05,-10.72586002,7.5,6.3,4.810405388,0.207882687,0.043215212,,1,0,,,,
538296,02/11/2006 12:09,12,8,45.3,00:14:bf:3b:c7:c6,-60,1.13968E+12,45,08-Dec,-59,-59.33333333,81,1.695582496,2,0.000001,-13.81551056,1.16591E-06,-13.66200489,12.8,-2.8,10.8295891,0.092339607,0.008526603,,0,0,,,,
538298,02/11/2006 12:09,12,8,45.3,00:14:bf:b1:97:81,-59,1.13968E+12,45,08-Dec,-56,-56.5106383,94,1.695945075,2,1.25893E-06,-13.58525205,2.23324E-06,-13.01205533,33.5,2.8,22.11990054,0.04520816,0.002043778,,0,0,,,,
538299,02/11/2006 12:09,12,8,45.3,00:14:bf:b1:97:90,-74,1.13968E+12,45,08-Dec,-74,-74.35955056,89,1.660005415,2,3.98107E-08,-17.03912969,3.66475E-08,-17.12191926,1,14,12.52996409,0.079808688,0.006369427,,0,0,,,,
539234,02/11/2006 12:10,12,8,91,00:0f:a3:39:e1:c0,-47,1.13969E+12,90,08-Dec,-50,-49.48181818,110,1.690403666,2,1.99526E-05,-10.82214994,1.12673E-05,-11.39360969,7.5,6.3,4.810405388,0.207882687,0.043215212,,1,0,,,,
539235,02/11/2006 12:10,12,8,91,00:14:bf:b1:97:81,-57,1.13969E+12,90,08-Dec,-58,-58.16666667,84,1.404239136,2.25,1.99526E-06,-13.12473503,1.52522E-06,-13.39336996,33.5,2.8,22.11990054,0.04520816,0.002043778,,0,0,,,,
539236,02/11/2006 12:10,12,8,91,00:14:bf:3b:c7:c6,-60,1.13969E+12,90,08-Dec,-58,-57.88421053,95,1.755618082,2,0.000001,-13.81551056,1.62772E-06,-13.32833203,12.8,-2.8,10.8295891,0.092339607,0.008526603,,0,0,,,,
539237,02/11/2006 12:10,12,8,91,00:14:bf:b1:97:90,-69,1.13969E+12,90,08-Dec,-69,-68.96,75,1.26747248,1,1.25893E-07,-15.88783714,1.27057E-07,-15.8786268,1,14,12.52996409,0.079808688,0.006369427,,0,0,,,,
539241,02/11/2006 12:10,12,8,91,00:14:bf:b1:97:8d,-44,1.13969E+12,90,08-Dec,-44,-45.03191489,94,3.985058458,1,3.98107E-05,-10.13137441,3.13912E-05,-10.36898159,33.5,9.3,21.53926647,0.046426836,0.002155451,,0,0,,,,
539245,02/11/2006 12:10,12,8,91,00:14:bf:b1:97:8a,-59,1.13969E+12,90,08-Dec,-55,-55.47474747,99,1.387579263,3,1.25893E-06,-13.58525205,2.83482E-06,-12.77353266,2.5,-0.8,12.94951737,0.077222955,0.005963385,,0,0,,,,
540126,02/11/2006 12:11,12,8,134.7,00:14:bf:b1:97:8d,-52,1.13969E+12,135,08-Dec,-44,-44.35106383,94,3.450751661,1,6.30957E-06,-11.97344248,3.67192E-05,-10.21220984,33.5,9.3,21.53926647,0.046426836,0.002155451,,0,1,,,,
540127,02/11/2006 12:11,12,8,134.7,00:0f:a3:39:e1:c0,-53,1.13969E+12,135,08-Dec,-54,-53.63636364,110,1.966355884,3,5.01187E-06,-12.20370099,4.32876E-06,-12.35022914,7.5,6.3,4.810405388,0.207882687,0.043215212,,1,1,0.013047918,12,8,0.207882687
540128,02/11/2006 12:11,12,8,134.7,00:14:bf:b1:97:8a,-55,1.13969E+12,135,08-Dec,-57,-57.7032967,91,2.523201254,2,3.16228E-06,-12.66421801,1.69696E-06,-13.28667508,2.5,-0.8,12.94951737,0.077222955,0.005963385,,0,1,,,,
540130,02/11/2006 12:11,12,8,134.7,00:14:bf:3b:c7:c6,-63,1.13969E+12,135,08-Dec,-55,-54,101,3.228002478,4,5.01187E-07,-14.50628609,3.98107E-06,-12.4339595,12.8,-2.8,10.8295891,0.092339607,0.008526603,,0,1,,,,
540131,02/11/2006 12:11,12,8,134.7,00:14:bf:b1:97:90,-65,1.13969E+12,135,08-Dec,-66,-66.2688172,93,2.978691663,5,3.16228E-07,-14.9668031,2.36112E-07,-15.25895906,1,14,12.52996409,0.079808688,0.006369427,,0,1,,,,
540133,02/11/2006 12:11,12,8,134.7,00:14:bf:b1:97:81,-63,1.13969E+12,135,08-Dec,-57,-57.58139535,86,2.241140026,1.75,5.01187E-07,-14.50628609,1.74526E-06,-13.25860626,33.5,2.8,22.11990054,0.04520816,0.002043778,,0,1,,,,
540972,02/11/2006 12:11,12,8,181.5,00:14:bf:b1:97:8d,-53,1.13969E+12,180,08-Dec,-52,-52.37623762,101,1.287256658,1,5.01187E-06,-12.20370099,5.78597E-06,-12.0600744,33.5,9.3,21.53926647,0.046426836,0.002155451,,0,0,,,,
540973,02/11/2006 12:11,12,8,181.5,00:14:bf:3b:c7:c6,-50,1.13969E+12,180,08-Dec,-48,-48.47058824,102,0.919598302,1,0.00001,-11.51292546,1.42214E-05,-11.16076539,12.8,-2.8,10.8295891,0.092339607,0.008526603,,0,0,,,,
540974,02/11/2006 12:11,12,8,181.5,00:0f:a3:39:e1:c0,-57,1.13969E+12,180,08-Dec,-51,-51.3,110,1.748131375,1,1.99526E-06,-13.12473503,7.4131E-06,-11.81226153,7.5,6.3,4.810405388,0.207882687,0.043215212,,1,0,,,,
540975,02/11/2006 12:11,12,8,181.5,00:14:bf:b1:97:81,-63,1.13969E+12,180,08-Dec,-61,-62.16049383,81,2.571268122,4,5.01187E-07,-14.50628609,6.08066E-07,-14.31298265,33.5,2.8,22.11990054,0.04520816,0.002043778,,0,0,,,,
540977,02/11/2006 12:11,12,8,181.5,00:14:bf:b1:97:90,-71,1.13969E+12,180,08-Dec,-71,-71.04901961,102,1.423824518,2,7.94328E-08,-16.34835416,7.85413E-08,-16.35964134,1,14,12.52996409,0.079808688,0.006369427,,0,0,,,,
540978,02/11/2006 12:11,12,8,181.5,00:14:bf:b1:97:8a,-62,1.13969E+12,180,08-Dec,-62,-61.72941176,85,2.002309591,1,6.30957E-07,-14.27602758,6.7152E-07,-14.21372233,2.5,-0.8,12.94951737,0.077222955,0.005963385,,0,0,,,,
541844,02/11/2006 12:12,12,8,224.4,00:14:bf:b1:97:8d,-50,1.13969E+12,225,08-Dec,-56,-54.59782609,92,3.148555513,5,0.00001,-11.51292546,3.4691E-06,-12.57161405,33.5,9.3,21.53926647,0.046426836,0.002155451,,0,0,,,,
541845,02/11/2006 12:12,12,8,224.4,00:14:bf:b1:97:81,-52,1.13969E+12,225,08-Dec,-53,-54.85,80,4.176789391,8,6.30957E-06,-11.97344248,3.27341E-06,-12.62967924,33.5,2.8,22.11990054,0.04520816,0.002043778,,0,0,,,,
541846,02/11/2006 12:12,12,8,224.4,00:0f:a3:39:e1:c0,-47,1.13969E+12,225,08-Dec,-47,-47.09090909,110,0.893867533,2,1.99526E-05,-10.82214994,1.95393E-05,-10.84308253,7.5,6.3,4.810405388,0.207882687,0.043215212,,1,0,,,,
541847,02/11/2006 12:12,12,8,224.4,00:14:bf:3b:c7:c6,-53,1.13969E+12,225,08-Dec,-51,-51.57954545,88,1.521656621,2,5.01187E-06,-12.20370099,6.95097E-06,-11.87662925,12.8,-2.8,10.8295891,0.092339607,0.008526603,,0,0,,,,
541848,02/11/2006 12:12,12,8,224.4,00:14:bf:b1:97:8a,-59,1.13969E+12,225,08-Dec,-56,-56.14285714,119,2.771788,5,1.25893E-06,-13.58525205,2.4306E-06,-12.92737059,2.5,-0.8,12.94951737,0.077222955,0.005963385,,0,0,,,,
541849,02/11/2006 12:12,12,8,224.4,00:14:bf:b1:97:90,-63,1.13969E+12,225,08-Dec,-72,-71.68831169,77,1.90746277,2,5.01187E-07,-14.50628609,6.77905E-08,-16.50684378,1,14,12.52996409,0.079808688,0.006369427,,0,0,,,,
542719,02/11/2006 12:13,12,8,271.5,00:14:bf:b1:97:8d,-46,1.13969E+12,270,08-Dec,-49,-48.78409091,88,1.29053908,2,2.51189E-05,-10.59189143,1.32309E-05,-11.23295205,33.5,9.3,21.53926647,0.046426836,0.002155451,,0,0,,,,
542720,02/11/2006 12:13,12,8,271.5,00:0f:a3:39:e1:c0,-50,1.13969E+12,270,08-Dec,-49,-49.31818182,110,0.589383416,1,0.00001,-11.51292546,1.16999E-05,-11.35593103,7.5,6.3,4.810405388,0.207882687,0.043215212,,1,0,,,,
542721,02/11/2006 12:13,12,8,271.5,00:14:bf:3b:c7:c6,-48,1.13969E+12,270,08-Dec,-53,-53.07608696,92,2.962155792,3.25,1.58489E-05,-11.05240845,4.92483E-06,-12.22122066,12.8,-2.8,10.8295891,0.092339607,0.008526603,,0,0,,,,
542722,02/11/2006 12:13,12,8,271.5,00:14:bf:b1:97:8a,-54,1.13969E+12,270,08-Dec,-55,-55.18803419,117,1.969297196,3,3.98107E-06,-12.4339595,3.02828E-06,-12.70751448,2.5,-0.8,12.94951737,0.077222955,0.005963385,,0,0,,,,
542723,02/11/2006 12:13,12,8,271.5,00:14:bf:b1:97:81,-55,1.13969E+12,270,08-Dec,-54,-56.06451613,93,3.858380071,3,3.16228E-06,-12.66421801,2.47485E-06,-12.90933191,33.5,2.8,22.11990054,0.04520816,0.002043778,,0,0,,,,
542725,02/11/2006 12:13,12,8,271.5,00:14:bf:b1:97:90,-72,1.13969E+12,270,08-Dec,-68,-67.90588235,85,1.532377001,1,6.30957E-08,-16.57861267,1.61961E-07,-15.63590724,1,14,12.52996409,0.079808688,0.006369427,,0,0,,,,
543608,02/11/2006 12:14,12,8,314.7,00:14:bf:3b:c7:c6,-45,1.13969E+12,315,08-Dec,-46,-46.61111111,90,2.276871718,4,3.16228E-05,-10.36163292,2.18217E-05,-10.73260496,12.8,-2.8,10.8295891,0.092339607,0.008526603,,0,0,,,,
543609,02/11/2006 12:14,12,8,314.7,00:14:bf:b1:97:8d,-51,1.13969E+12,315,08-Dec,-52,-52.74468085,94,3.77010359,5.75,7.94328E-06,-11.74318397,5.31535E-06,-12.14491159,33.5,9.3,21.53926647,0.046426836,0.002155451,,0,0,,,,
543610,02/11/2006 12:14,12,8,314.7,00:0f:a3:39:e1:c0,-53,1.13969E+12,315,08-Dec,-52,-51.81481481,108,1.565684277,2,5.01187E-06,-12.20370099,6.58444E-06,-11.93080202,7.5,6.3,4.810405388,0.207882687,0.043215212,,1,0,,,,
543611,02/11/2006 12:14,12,8,314.7,00:14:bf:b1:97:81,-65,1.13969E+12,315,08-Dec,-61,-60.5106383,94,3.644836326,6,3.16228E-07,-14.9668031,8.8907E-07,-13.93308937,33.5,2.8,22.11990054,0.04520816,0.002043778,,0,0,,,,
543612,02/11/2006 12:14,12,8,314.7,00:14:bf:b1:97:90,-66,1.13969E+12,315,08-Dec,-67,-66.60714286,84,2.04183863,3,2.51189E-07,-15.19706161,2.18417E-07,-15.33686142,1,14,12.52996409,0.079808688,0.006369427,,0,0,,,,
543619,02/11/2006 12:14,12,8,314.7,00:14:bf:b1:97:8a,-65,1.13969E+12,315,08-Dec,-63,-63.05607477,107,2.171130371,2.5,3.16228E-07,-14.9668031,4.94758E-07,-14.51919778,2.5,-0.8,12.94951737,0.077222955,0.005963385,,0,0,,,,
544478,02/11/2006 12:15,13,8,0,00:14:bf:3b:c7:c6,-55,1.13969E+12,0,13-8,-54,-54.69072165,97,2.501502985,4,3.16228E-06,-12.66421801,3.39569E-06,-12.59300404,12.8,-2.8,10.80185169,0.09257672,0.008570449,,0,0,,,,
544479,02/11/2006 12:15,13,8,0,00:14:bf:b1:97:81,-57,1.13969E+12,0,13-8,-57,-57.84705882,85,3.920355555,2,1.99526E-06,-13.12473503,1.6417E-06,-13.31977753,33.5,2.8,21.14923166,0.047283042,0.002235686,,0,0,,,,
544480,02/11/2006 12:15,13,8,0,00:14:bf:b1:97:8d,-62,1.13969E+12,0,13-8,-57,-57.49425287,87,4.657760624,9,6.30957E-07,-14.27602758,1.78063E-06,-13.23854096,33.5,9.3,20.54117816,0.048682699,0.002370005,,0,0,,,,
544481,02/11/2006 12:15,13,8,0,00:0f:a3:39:e1:c0,-54,1.13969E+12,0,13-8,-54,-53.34545455,110,1.128743424,1,3.98107E-06,-12.4339595,4.62865E-06,-12.28324484,7.5,6.3,5.756735186,0.173709571,0.030175015,,1,0,,,,
544482,02/11/2006 12:15,13,8,0,00:14:bf:b1:97:90,-68,1.13969E+12,0,13-8,-65,-64.89215686,102,2.316137373,3,1.58489E-07,-15.65757863,3.24179E-07,-14.9419713,1,14,13.41640786,0.074535599,0.005555556,,0,0,,,,
544487,02/11/2006 12:15,13,8,0,00:14:bf:b1:97:8a,-55,1.13969E+12,0,13-8,-59,-59.43220339,118,2.318556925,2,3.16228E-06,-12.66421801,1.13967E-06,-13.68477056,2.5,-0.8,13.7,0.072992701,0.005327934,,0,0,,,,
545366,02/11/2006 12:16,13,8,44.9,00:14:bf:3b:c7:c6,-47,1.13969E+12,45,13-8,-54,-52.98901099,91,2.979539508,5,1.99526E-05,-10.82214994,5.02457E-06,-12.20117068,12.8,-2.8,10.80185169,0.09257672,0.008570449,,0,0,,,,
545367,02/11/2006 12:16,13,8,44.9,00:0f:a3:39:e1:c0,-46,1.13969E+12,45,13-8,-49,-49.27272727,110,2.345830151,5,2.51189E-05,-10.59189143,1.1823E-05,-11.34546473,7.5,6.3,5.756735186,0.173709571,0.030175015,,1,0,,,,
545368,02/11/2006 12:16,13,8,44.9,00:14:bf:b1:97:8a,-59,1.13969E+12,45,13-8,-56,-56.37864078,103,1.408075483,2,1.25893E-06,-13.58525205,2.30216E-06,-12.98166178,2.5,-0.8,13.7,0.072992701,0.005327934,,0,0,,,,
545369,02/11/2006 12:16,13,8,44.9,00:14:bf:b1:97:8d,-55,1.13969E+12,45,13-8,-57,-56.75,100,1.754503585,2,3.16228E-06,-12.66421801,2.11349E-06,-13.0671704,33.5,9.3,20.54117816,0.048682699,0.002370005,,0,0,,,,
545371,02/11/2006 12:16,13,8,44.9,00:14:bf:b1:97:81,-55,1.13969E+12,45,13-8,-59,-59.96470588,85,2.744895951,5,3.16228E-06,-12.66421801,1.00816E-06,-13.80738379,33.5,2.8,21.14923166,0.047283042,0.002235686,,0,0,,,,
545385,02/11/2006 12:16,13,8,44.9,00:14:bf:b1:97:90,-60,1.13969E+12,45,13-8,-59,-59.73958333,96,4.411097946,3,0.000001,-13.81551056,1.0618E-06,-13.7555474,1,14,13.41640786,0.074535599,0.005555556,,0,0,,,,
546258,02/11/2006 12:17,13,8,90.3,00:0f:a3:39:e1:c0,-47,1.13969E+12,90,13-8,-48,-48.61818182,110,2.479204586,0,1.99526E-05,-10.82214994,1.37462E-05,-11.19475007,7.5,6.3,5.756735186,0.173709571,0.030175015,,1,0,,,,
546259,02/11/2006 12:17,13,8,90.3,00:14:bf:b1:97:8d,-55,1.13969E+12,90,13-8,-50,-53.05494505,91,4.68890567,9,3.16228E-06,-12.66421801,4.94886E-06,-12.21635256,33.5,9.3,20.54117816,0.048682699,0.002370005,,0,0,,,,
546260,02/11/2006 12:17,13,8,90.3,00:14:bf:b1:97:8a,-55,1.13969E+12,90,13-8,-58,-58.43,100,2.63716637,6,3.16228E-06,-12.66421801,1.43549E-06,-13.4540047,2.5,-0.8,13.7,0.072992701,0.005327934,,0,0,,,,
546261,02/11/2006 12:17,13,8,90.3,00:14:bf:3b:c7:c6,-60,1.13969E+12,90,13-8,-58,-57.77173913,92,1.548506979,2,0.000001,-13.81551056,1.67042E-06,-13.30243453,12.8,-2.8,10.80185169,0.09257672,0.008570449,,0,0,,,,
546264,02/11/2006 12:17,13,8,90.3,00:14:bf:b1:97:81,-69,1.13969E+12,90,13-8,-61,-62.31313131,99,4.27533616,9,1.25893E-07,-15.88783714,5.87066E-07,-14.34812873,33.5,2.8,21.14923166,0.047283042,0.002235686,,0,0,,,,
546273,02/11/2006 12:17,13,8,90.3,00:14:bf:b1:97:90,-65,1.13969E+12,90,13-8,-64,-64.02197802,91,2.347471557,3,3.16228E-07,-14.9668031,3.96098E-07,-14.74160522,1,14,13.41640786,0.074535599,0.005555556,,0,0,,,,
547143,02/11/2006 12:18,13,8,134.7,00:14:bf:b1:97:8d,-52,1.13969E+12,135,13-8,-47,-49.83870968,93,4.528389489,7,6.30957E-06,-11.97344248,1.03784E-05,-11.475787,33.5,9.3,20.54117816,0.048682699,0.002370005,,0,1,,,,
547144,02/11/2006 12:18,13,8,134.7,00:0f:a3:39:e1:c0,-47,1.13969E+12,135,13-8,-50,-49.66972477,109,2.617798927,5,1.99526E-05,-10.82214994,1.07902E-05,-11.43687678,7.5,6.3,5.756735186,0.173709571,0.030175015,,1,1,0.015526517,13,8,0.173709571
547145,02/11/2006 12:18,13,8,134.7,00:14:bf:b1:97:81,-57,1.13969E+12,135,13-8,-57,-56.27472527,91,2.641825691,5,1.99526E-06,-13.12473503,2.35791E-06,-12.95773435,33.5,2.8,21.14923166,0.047283042,0.002235686,,0,1,,,,
547146,02/11/2006 12:18,13,8,134.7,00:14:bf:b1:97:8a,-58,1.13969E+12,135,13-8,-58,-58.81188119,101,3.440095555,7,1.58489E-06,-13.35499354,1.31466E-06,-13.54193609,2.5,-0.8,13.7,0.072992701,0.005327934,,0,1,,,,
547148,02/11/2006 12:18,13,8,134.7,00:14:bf:3b:c7:c6,-66,1.13969E+12,135,13-8,-59,-58.96666667,90,1.58255944,2,2.51189E-07,-15.19706161,1.26863E-06,-13.57757677,12.8,-2.8,10.80185169,0.09257672,0.008570449,,0,1,,,,
547149,02/11/2006 12:18,13,8,134.7,00:14:bf:b1:97:90,-70,1.13969E+12,135,13-8,-69,-69.16455696,79,1.531133146,1,0.0000001,-16.11809565,1.21212E-07,-15.92572778,1,14,13.41640786,0.074535599,0.005555556,,0,1,,,,
548011,02/11/2006 12:19,13,8,179.3,00:14:bf:b1:97:8d,-50,1.13969E+12,180,13-8,-49,-49.7755102,98,3.805938421,1.75,0.00001,-11.51292546,1.05305E-05,-11.46123478,33.5,9.3,20.54117816,0.048682699,0.002370005,,0,0,,,,
548012,02/11/2006 12:19,13,8,179.3,00:14:bf:b1:97:81,-61,1.13969E+12,180,13-8,-60,-59.90526316,95,2.397133413,4,7.94328E-07,-14.04576907,1.02205E-06,-13.79369659,33.5,2.8,21.14923166,0.047283042,0.002235686,,0,0,,,,
548013,02/11/2006 12:19,13,8,179.3,00:0f:a3:39:e1:c0,-57,1.13969E+12,180,13-8,-55,-54.75454545,110,0.959609665,2,1.99526E-06,-13.12473503,3.34615E-06,-12.60770001,7.5,6.3,5.756735186,0.173709571,0.030175015,,1,0,,,,
