"","time","posX","posY","orientation","mac","signal","rawTime","angle","posXY"
"35613",2006-02-23 11:32:11,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719531847,315,"24.31-3.89"
"35614",2006-02-23 11:32:11,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-57,1140719531847,315,"24.31-3.89"
"35615",2006-02-23 11:32:11,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719531847,315,"24.31-3.89"
"35616",2006-02-23 11:32:11,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-68,1140719531847,315,"24.31-3.89"
"35617",2006-02-23 11:32:11,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719531847,315,"24.31-3.89"
"35618",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719532099,315,"24.31-3.89"
"35619",2006-02-23 11:32:12,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719532099,315,"24.31-3.89"
"35620",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-66,1140719532099,315,"24.31-3.89"
"35621",2006-02-23 11:32:12,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719532099,315,"24.31-3.89"
"35622",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719532099,315,"24.31-3.89"
"35624",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719532351,315,"24.31-3.89"
"35625",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719532351,315,"24.31-3.89"
"35626",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-68,1140719532351,315,"24.31-3.89"
"35627",2006-02-23 11:32:12,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-57,1140719532351,315,"24.31-3.89"
"35628",2006-02-23 11:32:12,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-74,1140719532351,315,"24.31-3.89"
"35629",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:90",-80,1140719532351,315,"24.31-3.89"
"35631",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:81",-53,1140719532603,315,"24.31-3.89"
"35632",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-55,1140719532603,315,"24.31-3.89"
"35633",2006-02-23 11:32:12,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-57,1140719532603,315,"24.31-3.89"
"35634",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-68,1140719532603,315,"24.31-3.89"
"35635",2006-02-23 11:32:12,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-75,1140719532603,315,"24.31-3.89"
"35636",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719532603,315,"24.31-3.89"
"35638",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:81",-53,1140719532855,315,"24.31-3.89"
"35639",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-58,1140719532855,315,"24.31-3.89"
"35640",2006-02-23 11:32:12,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719532855,315,"24.31-3.89"
"35641",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-68,1140719532855,315,"24.31-3.89"
"35642",2006-02-23 11:32:12,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719532855,315,"24.31-3.89"
"35643",2006-02-23 11:32:12,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-75,1140719532855,315,"24.31-3.89"
"35644",2006-02-23 11:32:13,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719533107,315,"24.31-3.89"
"35645",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-52,1140719533107,315,"24.31-3.89"
"35646",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-62,1140719533107,315,"24.31-3.89"
"35647",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:81",-53,1140719533107,315,"24.31-3.89"
"35648",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-67,1140719533107,315,"24.31-3.89"
"35649",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719533107,315,"24.31-3.89"
"35650",2006-02-23 11:32:13,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719533107,315,"24.31-3.89"
"35652",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:81",-51,1140719533359,315,"24.31-3.89"
"35653",2006-02-23 11:32:13,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719533359,315,"24.31-3.89"
"35654",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-59,1140719533359,315,"24.31-3.89"
"35655",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-68,1140719533359,315,"24.31-3.89"
"35656",2006-02-23 11:32:13,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719533359,315,"24.31-3.89"
"35657",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719533359,315,"24.31-3.89"
"35658",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:90",-80,1140719533359,315,"24.31-3.89"
"35660",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-55,1140719533611,315,"24.31-3.89"
"35661",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719533611,315,"24.31-3.89"
"35662",2006-02-23 11:32:13,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719533611,315,"24.31-3.89"
"35663",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-59,1140719533611,315,"24.31-3.89"
"35664",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-66,1140719533611,315,"24.31-3.89"
"35665",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:90",-78,1140719533611,315,"24.31-3.89"
"35666",2006-02-23 11:32:13,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-83,1140719533611,315,"24.31-3.89"
"35668",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719533871,315,"24.31-3.89"
"35669",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719533871,315,"24.31-3.89"
"35670",2006-02-23 11:32:13,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719533871,315,"24.31-3.89"
"35671",2006-02-23 11:32:13,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-57,1140719533871,315,"24.31-3.89"
"35672",2006-02-23 11:32:13,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719533871,315,"24.31-3.89"
"35675",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:81",-51,1140719534123,315,"24.31-3.89"
"35676",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719534123,315,"24.31-3.89"
"35677",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-66,1140719534123,315,"24.31-3.89"
"35678",2006-02-23 11:32:14,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719534123,315,"24.31-3.89"
"35679",2006-02-23 11:32:14,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-57,1140719534123,315,"24.31-3.89"
"35680",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:90",-78,1140719534123,315,"24.31-3.89"
"35681",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719534123,315,"24.31-3.89"
"35683",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719534375,315,"24.31-3.89"
"35684",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-52,1140719534375,315,"24.31-3.89"
"35685",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:81",-51,1140719534375,315,"24.31-3.89"
"35686",2006-02-23 11:32:14,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719534375,315,"24.31-3.89"
"35687",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-66,1140719534375,315,"24.31-3.89"
"35688",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:90",-77,1140719534375,315,"24.31-3.89"
"35689",2006-02-23 11:32:14,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719534375,315,"24.31-3.89"
"35690",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719534627,315,"24.31-3.89"
"35691",2006-02-23 11:32:14,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-54,1140719534627,315,"24.31-3.89"
"35692",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-68,1140719534627,315,"24.31-3.89"
"35693",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719534627,315,"24.31-3.89"
"35694",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:90",-81,1140719534627,315,"24.31-3.89"
"35695",2006-02-23 11:32:14,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719534627,315,"24.31-3.89"
"35698",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-52,1140719534879,315,"24.31-3.89"
"35699",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-57,1140719534879,315,"24.31-3.89"
"35700",2006-02-23 11:32:14,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-53,1140719534879,315,"24.31-3.89"
"35701",2006-02-23 11:32:14,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-68,1140719534879,315,"24.31-3.89"
"35702",2006-02-23 11:32:14,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-72,1140719534879,315,"24.31-3.89"
"35704",2006-02-23 11:32:15,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719535131,315,"24.31-3.89"
"35705",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:81",-51,1140719535131,315,"24.31-3.89"
"35706",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719535131,315,"24.31-3.89"
"35707",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-67,1140719535131,315,"24.31-3.89"
"35708",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-62,1140719535131,315,"24.31-3.89"
"35709",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:90",-76,1140719535131,315,"24.31-3.89"
"35710",2006-02-23 11:32:15,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719535131,315,"24.31-3.89"
"35713",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719535383,315,"24.31-3.89"
"35714",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-57,1140719535383,315,"24.31-3.89"
"35715",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-59,1140719535383,315,"24.31-3.89"
"35716",2006-02-23 11:32:15,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719535383,315,"24.31-3.89"
"35717",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:81",-53,1140719535383,315,"24.31-3.89"
"35718",2006-02-23 11:32:15,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-72,1140719535383,315,"24.31-3.89"
"35721",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:81",-50,1140719535635,315,"24.31-3.89"
"35722",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719535635,315,"24.31-3.89"
"35723",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719535635,315,"24.31-3.89"
"35724",2006-02-23 11:32:15,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719535635,315,"24.31-3.89"
"35725",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-68,1140719535635,315,"24.31-3.89"
"35726",2006-02-23 11:32:15,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-72,1140719535635,315,"24.31-3.89"
"35727",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719535887,315,"24.31-3.89"
"35728",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-57,1140719535887,315,"24.31-3.89"
"35729",2006-02-23 11:32:15,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719535887,315,"24.31-3.89"
"35730",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-67,1140719535887,315,"24.31-3.89"
"35731",2006-02-23 11:32:15,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-72,1140719535887,315,"24.31-3.89"
"35732",2006-02-23 11:32:15,24.31,3.89,301.3,"00:14:bf:b1:97:90",-77,1140719535887,315,"24.31-3.89"
"35735",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719536139,315,"24.31-3.89"
"35736",2006-02-23 11:32:16,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719536139,315,"24.31-3.89"
"35737",2006-02-23 11:32:16,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719536139,315,"24.31-3.89"
"35738",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:90",-77,1140719536139,315,"24.31-3.89"
"35739",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-63,1140719536139,315,"24.31-3.89"
"35740",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719536139,315,"24.31-3.89"
"35742",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719536391,315,"24.31-3.89"
"35743",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719536391,315,"24.31-3.89"
"35744",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-57,1140719536391,315,"24.31-3.89"
"35745",2006-02-23 11:32:16,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719536391,315,"24.31-3.89"
"35746",2006-02-23 11:32:16,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-75,1140719536391,315,"24.31-3.89"
"35747",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:90",-80,1140719536391,315,"24.31-3.89"
"35749",2006-02-23 11:32:16,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719536643,315,"24.31-3.89"
"35750",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-62,1140719536643,315,"24.31-3.89"
"35751",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-67,1140719536643,315,"24.31-3.89"
"35752",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:90",-78,1140719536643,315,"24.31-3.89"
"35753",2006-02-23 11:32:16,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-82,1140719536643,315,"24.31-3.89"
"35755",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719536895,315,"24.31-3.89"
"35756",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-58,1140719536895,315,"24.31-3.89"
"35757",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-55,1140719536895,315,"24.31-3.89"
"35758",2006-02-23 11:32:16,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719536895,315,"24.31-3.89"
"35759",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-65,1140719536895,315,"24.31-3.89"
"35760",2006-02-23 11:32:16,24.31,3.89,301.3,"00:14:bf:b1:97:90",-80,1140719536895,315,"24.31-3.89"
"35761",2006-02-23 11:32:16,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-84,1140719536895,315,"24.31-3.89"
"35764",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719537147,315,"24.31-3.89"
"35765",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-55,1140719537147,315,"24.31-3.89"
"35766",2006-02-23 11:32:17,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719537147,315,"24.31-3.89"
"35767",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719537147,315,"24.31-3.89"
"35768",2006-02-23 11:32:17,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719537147,315,"24.31-3.89"
"35769",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719537147,315,"24.31-3.89"
"35771",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719537399,315,"24.31-3.89"
"35772",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719537399,315,"24.31-3.89"
"35773",2006-02-23 11:32:17,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719537399,315,"24.31-3.89"
"35774",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-65,1140719537399,315,"24.31-3.89"
"35775",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719537399,315,"24.31-3.89"
"35776",2006-02-23 11:32:17,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-74,1140719537399,315,"24.31-3.89"
"35779",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719537651,315,"24.31-3.89"
"35780",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719537651,315,"24.31-3.89"
"35781",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719537651,315,"24.31-3.89"
"35782",2006-02-23 11:32:17,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719537651,315,"24.31-3.89"
"35783",2006-02-23 11:32:17,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719537651,315,"24.31-3.89"
"35784",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719537651,315,"24.31-3.89"
"35787",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719537903,315,"24.31-3.89"
"35788",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719537903,315,"24.31-3.89"
"35789",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-66,1140719537903,315,"24.31-3.89"
"35790",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719537903,315,"24.31-3.89"
"35791",2006-02-23 11:32:17,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-74,1140719537903,315,"24.31-3.89"
"35792",2006-02-23 11:32:17,24.31,3.89,301.3,"00:14:bf:b1:97:90",-78,1140719537903,315,"24.31-3.89"
"35793",2006-02-23 11:32:17,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-55,1140719537903,315,"24.31-3.89"
"35795",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719538155,315,"24.31-3.89"
"35796",2006-02-23 11:32:18,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719538155,315,"24.31-3.89"
"35797",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-56,1140719538155,315,"24.31-3.89"
"35798",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-65,1140719538155,315,"24.31-3.89"
"35799",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-57,1140719538155,315,"24.31-3.89"
"35800",2006-02-23 11:32:18,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-74,1140719538155,315,"24.31-3.89"
"35802",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:81",-51,1140719538407,315,"24.31-3.89"
"35803",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719538407,315,"24.31-3.89"
"35804",2006-02-23 11:32:18,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-56,1140719538407,315,"24.31-3.89"
"35805",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-58,1140719538407,315,"24.31-3.89"
"35806",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-64,1140719538407,315,"24.31-3.89"
"35807",2006-02-23 11:32:18,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-74,1140719538407,315,"24.31-3.89"
"35808",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719538407,315,"24.31-3.89"
"35810",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719538659,315,"24.31-3.89"
"35811",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:81",-53,1140719538659,315,"24.31-3.89"
"35812",2006-02-23 11:32:18,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-57,1140719538659,315,"24.31-3.89"
"35813",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-64,1140719538659,315,"24.31-3.89"
"35814",2006-02-23 11:32:18,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719538659,315,"24.31-3.89"
"35815",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:90",-78,1140719538659,315,"24.31-3.89"
"35816",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-53,1140719538659,315,"24.31-3.89"
"35818",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719538911,315,"24.31-3.89"
"35819",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-57,1140719538911,315,"24.31-3.89"
"35820",2006-02-23 11:32:18,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-57,1140719538911,315,"24.31-3.89"
"35821",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-65,1140719538911,315,"24.31-3.89"
"35822",2006-02-23 11:32:18,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-72,1140719538911,315,"24.31-3.89"
"35823",2006-02-23 11:32:18,24.31,3.89,301.3,"00:14:bf:b1:97:90",-78,1140719538911,315,"24.31-3.89"
"35826",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719539163,315,"24.31-3.89"
"35827",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719539163,315,"24.31-3.89"
"35828",2006-02-23 11:32:19,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-57,1140719539163,315,"24.31-3.89"
"35829",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-62,1140719539163,315,"24.31-3.89"
"35830",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-64,1140719539163,315,"24.31-3.89"
"35831",2006-02-23 11:32:19,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719539163,315,"24.31-3.89"
"35832",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:90",-79,1140719539163,315,"24.31-3.89"
"35835",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-58,1140719539415,315,"24.31-3.89"
"35836",2006-02-23 11:32:19,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-57,1140719539415,315,"24.31-3.89"
"35837",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719539415,315,"24.31-3.89"
"35838",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-54,1140719539415,315,"24.31-3.89"
"35839",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:90",-78,1140719539415,315,"24.31-3.89"
"35840",2006-02-23 11:32:19,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719539415,315,"24.31-3.89"
"35842",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719539667,315,"24.31-3.89"
"35843",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719539667,315,"24.31-3.89"
"35844",2006-02-23 11:32:19,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-54,1140719539667,315,"24.31-3.89"
"35845",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-65,1140719539667,315,"24.31-3.89"
"35846",2006-02-23 11:32:19,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-73,1140719539667,315,"24.31-3.89"
"35847",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719539667,315,"24.31-3.89"
"35849",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719539919,315,"24.31-3.89"
"35850",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:3b:c7:c6",-55,1140719539919,315,"24.31-3.89"
"35851",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-53,1140719539919,315,"24.31-3.89"
"35852",2006-02-23 11:32:19,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-53,1140719539919,315,"24.31-3.89"
"35853",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-65,1140719539919,315,"24.31-3.89"
"35854",2006-02-23 11:32:19,24.31,3.89,301.3,"00:0f:a3:39:dd:cd",-72,1140719539919,315,"24.31-3.89"
"35855",2006-02-23 11:32:19,24.31,3.89,301.3,"00:14:bf:b1:97:90",-81,1140719539919,315,"24.31-3.89"
"35857",2006-02-23 11:32:20,24.31,3.89,301.3,"00:14:bf:b1:97:81",-52,1140719540171,315,"24.31-3.89"
"35858",2006-02-23 11:32:20,24.31,3.89,301.3,"00:14:bf:b1:97:8d",-55,1140719540171,315,"24.31-3.89"
"35859",2006-02-23 11:32:20,24.31,3.89,301.3,"00:0f:a3:39:e1:c0",-53,1140719540171,315,"24.31-3.89"
"35860",2006-02-23 11:32:20,24.31,3.89,301.3,"00:14:bf:b1:97:8a",-66,1140719540171,315,"24.31-3.89"
"35861",2006-02-23 11:32:20,24.31,3.89,301.3,"00:14:bf:b1:97:90",-77,1140719540171,315,"24.31-3.89"
"35862",2006-02-23 11:32:20,24.31,3.89,301.3,"00:14:bf:b1:97:90",-78,1140719540171,315,"24.31-3.89"
